_id,title,noFinesset,capacity,legal_status,IsEHPAD,IsEHPA,IsESLD,IsRA,IsAJA,IsHCOMPL,IsHTEMPO,IsACC_JOUR,IsACC_NUIT,IsHAB_AIDE_SOC,IsCONV_APL,IsALZH,IsUHR,IsPASA,IsPUV,IsF1,IsF1Bis,IsF2,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website,coordinates.latitude,coordinates.longitude,coordinates.region
13080.0,EHPAD privé les Amis des Aînés,830216412,19.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2008.1999999999998,Chemin de l'Infirmerie Quartier de Mau-Ségu,83870.0,83,VAR,SIGNES,04 94 90 54 58,lesamisdesaines@orange.fr,SARL les Amis des Aines,,43.289711,5.895187,Provence-Alpes-Côte d'Azur
12883.0,EHPAD public André Blanc,830011318,70.0,Public,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,1973.1,Avenue Pierre Renaudel,83390.0,83,VAR,PIERREFEU DU VAR,04 94 00 06 20,secretariat@ehpad-pierrefeu.fr,EHPAD public André Blanc,,43.22537,6.144353,Provence-Alpes-Côte d'Azur
12959.0,EHPAD public L'Oustaou de Zaou,830101432,76.0,Public,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1945.8,96 chemin des Prés Quartier Chemin neuf,83630.0,83,VAR,AUPS,04 94 50 28 50,administration@ehpad-ops.fr,EHPAD public L'Oustaou de Zaou,,43.624337,6.223757,Provence-Alpes-Côte d'Azur
12862.0,EHPAD public La Pierre de la fée,830004339,76.0,Public,True,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,False,2113.4999999999995,93 Avenue du Pont d'Aups,83300.0,83,VAR,DRAGUIGNAN,04 94 39 32 00,ehpad.draguignan@ville-draguignan.fr,CCAS de Draguignan,,43.541309,6.45232,Provence-Alpes-Côte d'Azur
12960.0,EHPAD public Pasteur,830101440,65.0,Public,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,1857.6000000000001,31 rue Giraud-Florentin BP 14,83570.0,83,VAR,CARCES,04 94 04 50 46,mdr.carces@wanadoo.fr,Maison de Retraite Pasteur,,43.479819,6.185093,Provence-Alpes-Côte d'Azur
21595.0,Foyer-Logement Ambroise-Croizat,830200416,56.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,672.53,7 rue Francois-Ferrandin,83500.0,83,VAR,LA SEYNE SUR MER,04 94 94 72 61,ambroisecroizat@la-seyne.fr,CCAS de la Seyne (BAS),https://ccas.la-seyne.fr,43.1033333,5.8775,Provence-Alpes-Côte d'Azur
21647.0,Foyer-Logement Bellisa,830215125,60.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,,4 puits de Magne Le Bastidon,83250.0,83,VAR,LA LONDE LES MAURES,04 94 05 16 05,,S.A Bellisa la Londe les Maures,http://www.maisonderetraitebellisa.com,43.122667,6.236028,Provence-Alpes-Côte d'Azur
21627.0,Foyer-Logement Ilot  de L'horloge,830206223,70.0,Public,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,502.08,13 rue juiverie,83300.0,83,VAR,DRAGUIGNAN,04 94 67 11 80,rpa.draguignan@ville-draguignan.fr,CCAS de Draguignan,,43.540639,6.465611,Provence-Alpes-Côte d'Azur
21601.0,Foyer-Logement La Roque,830200440,42.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,911.7,Route de mons d 563,83440.0,83,VAR,FAYENCE,04 94 39 14 74,dp.laroque@wanadoo.fr,CCAS de Fayence,,43.643528,6.698,Provence-Alpes-Côte d'Azur
21611.0,Foyer-Logement La falquette,830201158,78.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,1039.43,307 Avenue du 8 Mai 1945,83270.0,83,VAR,ST CYR SUR MER,04 94 26 31 24,secretariat@foyerfalquette.fr,CCAS de Saint-Cyr-sur-Mer,http://www.saintcyrsurmer.fr,43.180292,5.708782,Provence-Alpes-Côte d'Azur
21619.0,Foyer-Logement La respelido,830201208,39.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,,27 place Paul-Vernet,83600.0,83,VAR,FREJUS,04 94 51 22 14,m.moneger@ville-frejus.fr,CCAS de Frejus,,43.433861,6.738111,Provence-Alpes-Côte d'Azur
21607.0,Foyer-Logement Le Jas de Callian,830201141,42.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,1484.9,Rue du jas callian,83520.0,83,VAR,ROQUEBRUNE SUR ARGENS,04 94 45 76 76,jas.callian@orange.fr,CCAS de Roquebrune S/Argens,,43.439639,6.637333,Provence-Alpes-Côte d'Azur
21585.0,Foyer-Logement Le verger,830019212,79.0,Privé commercial,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,,68 avenue du nid port issol,83110.0,83,VAR,SANARY SUR MER,04 94 88 58 30,,SAS Societe de Ges Residence le Verger,http//www.verger-sanary.com,43.119444,5.783889,Provence-Alpes-Côte d'Azur
21633.0,Foyer-Logement Les Mûriers,830206587,40.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,432.19,1 Rue Louis Armand,83400.0,83,VAR,HYERES,04 83 69 05 27,residences.autonomie@ccas-hyeres.fr,CCAS d'Hyeres,,43.109076,6.125378,Provence-Alpes-Côte d'Azur
21597.0,Foyer-Logement Les acacias,830200424,52.0,Public,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,1189.9,103 avenue du commandant Charcot,83700.0,83,VAR,ST RAPHAEL,04 94 95 96 88,residence-acacias@ville-saintraphael.fr,CCAS de St.Raphael (B.A.S.),http://www.ville-saintraphael.fr/solidarites/senior/residence-acacias,43.427778,6.773083,Provence-Alpes-Côte d'Azur
21649.0,Foyer-Logement Les acacias,830215661,23.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,887.1,Rue Didier Daurat,83150.0,83,VAR,BANDOL,04 94 29 45 98,ccas@bandol.fr,Ville de Bandol,,43.136856,5.753991,Provence-Alpes-Côte d'Azur
21621.0,Foyer-Logement Les tilleuls,830201216,76.0,Public,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,719.57,17 avenue Georges-Pompidou,83120.0,83,VAR,STE MAXIME,04 94 96 33 32,lestilleuls@ste-maxime.fr,CCAS de SteMaxime (BAS),http://www.ville-sainte-maxime.fr,43.308944,6.631,Provence-Alpes-Côte d'Azur
21643.0,Foyer-Logement Notre Dame,830213047,42.0,Privé non lucratif,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,1586.1,5 lotissement Notre-Dame,83460.0,83,VAR,LES ARCS,04 94 85 23 00,direction-notredame@sud-generations.fr,Les Sources d'Azur,,43.457667,6.481472,Provence-Alpes-Côte d'Azur
21617.0,Foyer-Logement Rai de Souleou,830201190,48.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,1397.1,83 Esplanade du 3e Zouave,83220.0,83,VAR,LE PRADET,04 94 21 39 85,,Etablissement Public,,43.108838,6.020237,Provence-Alpes-Côte d'Azur
21623.0,Foyer-Logement Roger-Mistral,830206207,53.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,1144.4,176 Rue de la Font des Fabre,83210.0,83,VAR,LA FARLEDE,04 94 27 86 00,foyer-logement-roger-mistral@wanadoo.fr,SIVOM Vallee du Gapeau,http://www.ccvg.fr,43.165199,6.045481,Provence-Alpes-Côte d'Azur
21635.0,Foyer-Logement Sainte-Madeleine,830207007,35.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,True,1224.5,1 place Sainte-Madeleine,83740.0,83,VAR,LA CADIERE D AZUR,04 94 90 00 63,foyerlogementsaintemadelaine@orange.fr,CCAS de la Cadiere,,43.196972,5.754806,Provence-Alpes-Côte d'Azur
21599.0,Foyer-Logement de Lorgues,830200432,34.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,758.88,2 Rue de l'Enclos,83510.0,83,VAR,LORGUES,04 94 73 76 06,foyer.closdestufs@lorgues.fr,CCAS de Lorgues (BAS),,43.494495,6.364115,Provence-Alpes-Côte d'Azur
21603.0,Foyer-Logement les Lavandes,830200457,45.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,453.44,2 Rue Louis Armand,83400.0,83,VAR,HYERES,04 83 69 05 27,contact@ccas-hyeres.fr,CCAS d'Hyeres,http://www.hyeres.fr/pole_senior.html,43.108901,6.125968,Provence-Alpes-Côte d'Azur
21615.0,Foyer-Résidence Jean-Bartolini,830201174,40.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,674.67,78 Allee Emile Pratali,83500.0,83,VAR,LA SEYNE SUR MER,04 94 87 24 96,jeanbartolini@la-seyne.fr,CCAS de la Seyne (BAS),http://ccas.la-seyne.fr,43.100774,5.891655,Provence-Alpes-Côte d'Azur
21613.0,Foyer-Résidence Les Genets,830201166,63.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,852.9,1341 chemin des terres rouges,83160.0,83,VAR,LA VALETTE DU VAR,04 94 20 91 50,contact@lesgenets83.fr,Ville de la Valette du Var,,43.146444,5.979222,Provence-Alpes-Côte d'Azur
21605.0,Foyer-Résidence Wetzel,830201125,36.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,1343.23,6 rue Victor-Peyron,83320.0,83,VAR,CARQUEIRANNE,04 94 58 50 33,residence.wetzel@carqueiranne.fr,CCAS de Carqueiranne,,43.094889,6.075722,Provence-Alpes-Côte d'Azur
13037.0,Korian Rives d'Esterel,830213435,116.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2865.3,301 avenue Andreï-Sakharov,83600.0,83,VAR,FREJUS,04 94 51 72 20,korian.rivesdesterel@korian.fr,SAS Medotels,http://www.korian.fr/maison-retraite/ehpad-rives-d-esterel-frejus-83600/,43.440129,6.739642,Provence-Alpes-Côte d'Azur
91850.0,LA GORGUETTE COTE D'AZUR,830020459,42.0,Privé commercial,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,173 Avenue du Prado,83110.0,83,VAR,SANARY SUR MER,04 94 07 89 30,stephanie.gimeno@sncf.fr,SOCIETE NATIONALE SNCF,,43.128498,5.781148,Provence-Alpes-Côte d'Azur
12879.0,La Maison des Micocouliers,830010039,105.0,Privé non lucratif,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,2097.0,123 rue de Jas de Callian,83520.0,83,VAR,ROQUEBRUNE SUR ARGENS,04 98 12 51 80,roquebrune@adefresidences.com ,ADEF Residences,http://www.adef-residences.com/,43.435857,6.631746099999987,Provence-Alpes-Côte d'Azur
12890.0,La Phocéanne centre de long séjour,830013629,0.0,Privé commercial,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,,Route nationale 560,83860.0,83,VAR,NANS LES PINS,04 94 37 12 50,phoceanne.long.sejour@orange.fr,SA Clinique la Phoceanne,http://www.centre-phoceen-long-sejour.fr,43.391832,5.787119,Provence-Alpes-Côte d'Azur
21579.0,MARPA  l'Abeille,830018222,24.0,Privé non lucratif,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,,Pré de la Tour,83300.0,83,VAR,CHATEAUDOUBLE,04 94 76 05 10,marpalabeille@gmail.com,Association l'Abeille,http://www.msaprovenceazur.fr/,43.599028,6.453889,Provence-Alpes-Côte d'Azur
21637.0,Maison Marie-Dominique,830208484,19.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,545 chemin de Nartette Port d'Alon,83270.0,83,VAR,ST CYR SUR MER,04 94 26 10 73,accueil_marie_dominique@club-internet.fr,Sœurs Salésiennes de Don Bosco,http://salesiennes-donbosco.net/ou-sommes-nous/nos-communautes-france/communaute-de-st-cyr-marie-dominique/,43.182639,5.709583,Provence-Alpes-Côte d'Azur
13040.0,Maison de famille Bastide-Guirans,830213740,142.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,2488.5,3552 Route Départementale 554,83210.0,83,VAR,SOLLIES TOUCAS,04 94 13 56 00,accueil.hautsguirans@maisonsdefamille.com,SAS Maison de Famille Bastide Guirans,http://toulon.maisonsdefamille.com,43.227184,6.015024,Provence-Alpes-Côte d'Azur
12973.0,Maison de retraite privée Le Pradon,830200127,56.0,Privé non lucratif,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2196.0,25 route de Fayence,83440.0,83,VAR,CALLIAN,04 94 39 12 12,lepradon@wanadoo.fr,Association Flore d'Arc,,43.623845,6.751453,Provence-Alpes-Côte d'Azur
21593.0,Résidence Autonomie Fondation Lelièvre,830200390,82.0,Public,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,1139.1,155 rue Allègre,83140.0,83,VAR,SIX FOURS LES PLAGES,04 94 74 73 89,rpa.lelievre@mairie-six-fours.fr,CCAS de Six Fours (BAS),,43.089083,5.848472,Provence-Alpes-Côte d'Azur
21631.0,Résidence Autonomie Frédéric Mistral,830206249,42.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,614.7,135 rue de la cauquière,83140.0,83,VAR,SIX FOURS LES PLAGES,04 94 34 54 74,rpa.mistral@mairie-six-fours.fr,CCAS de Six Fours (BAS),,43.095028,5.83975,Provence-Alpes-Côte d'Azur
91335.0,Résidence Bastide-Bonnetières,830021556,16.0,Privé commercial,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,,89 rue des Bonnetières,83000.0,83,VAR,TOULON,04 94 09 12 12,bastide.bonnetieres@wanadoo.fr,Résidence Bastide-Bonnetières,http://www.bastide-bonnetieres.com/,43.121025,5.93260099999997,Provence-Alpes-Côte d'Azur
21645.0,Résidence Bastide-Bonnetières,830214409,16.0,Privé non lucratif,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,1430.0,89 rue des Bonnetières,83000.0,83,VAR,TOULON,04 94 09 12 12,bastide.bonnetieres@wanadoo.fr,Association Accueil Gestion,http://www.bastide-bonnetieres.com/,43.120972,5.933056,Provence-Alpes-Côte d'Azur
12865.0,Résidence Hermès,830004719,80.0,Privé commercial,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,3007.5,500 avenue du 8-Mai-1945,83700.0,83,VAR,ST RAPHAEL,04 94 17 22 22,hermes@hermes-sante.fr,SAS Residence Hermes,http://www.hermes-sante.fr/,43.433766,6.790488,Provence-Alpes-Côte d'Azur
21629.0,Résidence Marie-Curie,830206231,81.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,,305 avenue Jacques-Duclos,83130.0,83,VAR,LA GARDE,04 94 21 07 46,mariecurie@ville-lagarde.fr,Centre communal d'action sociale (CCAS),https://www.ville-lagarde.fr/ma-famille/seniors/etablissements/,43.119194,6.007194,Provence-Alpes-Côte d'Azur
12912.0,Résidence Promenade de Jade,830016929,100.0,Privé commercial,True,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,3804.6,Rue Jules Conforti,83120.0,83,VAR,STE MAXIME,04 94 43 53 00,promenadesdejade@orpea.net,Orpéa,https://www.orpea.com/maison-de-retraite-la-promenade-de-jade-sainte-maxime-83,43.323205,6.641424,Provence-Alpes-Côte d'Azur
21591.0,Résidence autonomie La Ressence,830200374,92.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,1110.04,Chemin de la Ressence,83000.0,83,VAR,TOULON,04 94 27 52 02,ressence@ccas-toulon.fr,Centre communal d'action sociale (CCAS),https://toulon.fr/toulon-pratique/article/residence-autonomie-de-ressence,43.1225,5.969444,Provence-Alpes-Côte d'Azur
21587.0,Résidence autonomie Le Nai,830200358,40.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,1207.2,Avenue Pierre Gaudin,83690.0,83,VAR,SALERNES,04 94 70 66 45,foyerlogementssalernes@wanadoo.fr,CCAS de Salernes (Bas),,43.561592,6.234167,Provence-Alpes-Côte d'Azur
21639.0,Résidence autonomie Le Porphyre,830208559,42.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,1563.46,1 rue Pellicot,83000.0,83,VAR,TOULON,04 94 92 05 92,porphyre@ccas-toulon.fr,Centre communal d'action sociale (CCAS),,43.12875,5.908583,Provence-Alpes-Côte d'Azur
21583.0,Résidence autonomie Les bougainvilliers,830019204,15.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,459.11,9 Traverse Pierre Renaudel,83400.0,83,VAR,HYERES,04 83 69 05 27,residences.autonomie@ccas-hyeres.fr,Centre communal d'action sociale (CCAS),,43.109172,6.12569,Provence-Alpes-Côte d'Azur
21581.0,Résidence autonomie Les romarins,830019196,13.0,Public,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,311.74,3 Traverse Pierre Renaudel,83400.0,83,VAR,HYERES,04 83 69 05 27,residences.autonomie@ccas-hyeres.fr,Centre Communal d'Action Sociale – CCAS,,43.109339,6.125839,Provence-Alpes-Côte d'Azur
21641.0,Résidence autonomie Louis Faraut,830211710,76.0,Public,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,1449.3,596 avenue du Maréchal de Lattre de Tassigny,83140.0,83,VAR,SIX FOURS LES PLAGES,04 94 25 79 62,rpa.faraut@mairie-six-fours.fr,Centre communal d'action sociale (CCAS),,43.094452,5.836617,Provence-Alpes-Côte d'Azur
21589.0,Résidence autonomie Marie-Curie,830200366,79.0,Public,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,929.23,346 rue Aspirant Albert-Piault,83130.0,83,VAR,LA GARDE,04 94 21 07 46,mariecurie@ville-lagarde.fr,Centre communal d'action sociale (CCAS) de la Garde,http//www.ville-lagarde.fr,43.127098,6.006227,Provence-Alpes-Côte d'Azur
21625.0,Résidence autonomie Port Marchand,830206215,36.0,Public,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,1299.58,Place Commandant Laurenti,83000.0,83,VAR,TOULON,04 94 03 37 00,portmarchand@ccas-toulon.fr,CCAS de Toulon Bas,http://www.toulon.fr,43.115639,5.937139,Provence-Alpes-Côte d'Azur
91336.0,Résidence de la Médaille Militaire,830101580,75.0,Privé non lucratif,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,1542.0,20 avenue Marc-Riche Costebelle,83400.0,83,VAR,HYERES,04 94 00 53 00,maisonmedaillesmilitaires@orange.fr,Société nationale d'entraide de la Médaille militaire,http://snemm.fr/la-residence/presentation/,43.1028892302287,6.113715988262014,Provence-Alpes-Côte d'Azur
13081.0,SAS Korian Les Fontaines,830216545,73.0,Privé commercial,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,2454.3,Quartier des Laus,83670.0,83,VAR,BARJOLS,04 94 72 83 83,acc-barjols@groupe-korian.com,Les Fontaines,,43.566177,6.007912,Provence-Alpes-Côte d'Azur
13027.0,USLD Beauséjour,830212759,10.0,Privé non lucratif,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,,1 avenue du XVème Corps,83400.0,83,VAR,HYERES,04 94 00 00 00,beausejour@fondationcos.org,Fondation COS Alexandre Glasberg,https://www.fondationcos.org/centre-geriatrique-cos-beausejour,43.121478,6.13847,Provence-Alpes-Côte d'Azur
